danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist_id,category,category_id,creation_date,_rid,_self,_etag,_attachments,_ts,album,artists,available_markets,disc_number,explicit,external_ids,external_urls,href,is_local,name,popularity,preview_url,track_number
0.521,0.635,6,-5.607,0,0.0297,0.625,0.0,0.121,0.365,149.971,audio_features,7uAVyurl86A5HZqOTCt3Ii,spotify:track:7uAVyurl86A5HZqOTCt3Ii,https://api.spotify.com/v1/tracks/7uAVyurl86A5HZqOTCt3Ii,https://api.spotify.com/v1/audio-analysis/7uAVyurl86A5HZqOTCt3Ii,252772,4,,,,,ixBOAOMPL4UpBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UpBgAAAAAAAA==/,"""090053dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,6PfGquPZfGWCqSfPE859vA,5rCAJczaZc1G2Xl274rzCS,,1.0,False,,,https://api.spotify.com/v1/tracks/7uAVyurl86A5HZqOTCt3Ii,False,Bird Set Free / Unstoppable,35.0,https://p.scdn.co/mp3-preview/29ff411d954149ffefd695f25ac272125941c4a0?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.558,0.837,3,-4.405,1,0.0633,0.418,0.0,0.0821,0.488,117.963,audio_features,2lFTzUnuGaWlWHJQokjRyb,spotify:track:2lFTzUnuGaWlWHJQokjRyb,https://api.spotify.com/v1/tracks/2lFTzUnuGaWlWHJQokjRyb,https://api.spotify.com/v1/audio-analysis/2lFTzUnuGaWlWHJQokjRyb,209440,4,,,,,ixBOAOMPL4UqBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UqBgAAAAAAAA==/,"""090058dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,5PW8nAtvf2HV8RYZFd4IrX,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/2lFTzUnuGaWlWHJQokjRyb,False,Blue Jeans,65.0,https://p.scdn.co/mp3-preview/d85ce5eb53fb39fb0503ca5f3e02357bc29fb6eb?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.274,0.434,10,-10.015,0,0.0362,0.214,0.00127,0.326,0.106,92.071,audio_features,2sjqD4Tm2qWwjWVYtHyhFA,spotify:track:2sjqD4Tm2qWwjWVYtHyhFA,https://api.spotify.com/v1/tracks/2sjqD4Tm2qWwjWVYtHyhFA,https://api.spotify.com/v1/audio-analysis/2sjqD4Tm2qWwjWVYtHyhFA,295093,4,,,,,ixBOAOMPL4UrBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UrBgAAAAAAAA==/,"""090060dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,5Y0viLQMeeXfwRh2Blx3BG,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/2sjqD4Tm2qWwjWVYtHyhFA,False,Freak,0.0,,6.0
0.404,0.489,1,-8.049,0,0.036,0.717,0.000331,0.251,0.128,131.558,audio_features,4xIzFwbnxTAZRrPnIUm4y2,spotify:track:4xIzFwbnxTAZRrPnIUm4y2,https://api.spotify.com/v1/tracks/4xIzFwbnxTAZRrPnIUm4y2,https://api.spotify.com/v1/audio-analysis/4xIzFwbnxTAZRrPnIUm4y2,290626,4,,,,,ixBOAOMPL4UsBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UsBgAAAAAAAA==/,"""090065dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,5Y0viLQMeeXfwRh2Blx3BG,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/4xIzFwbnxTAZRrPnIUm4y2,False,Music To Watch Boys To,0.0,,2.0
0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,audio_features,24jvD83UgLmrdGjhWTFslY,spotify:track:24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/tracks/24jvD83UgLmrdGjhWTFslY,https://api.spotify.com/v1/audio-analysis/24jvD83UgLmrdGjhWTFslY,281960,5,,,,,ixBOAOMPL4UtBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UtBgAAAAAAAA==/,"""09006adc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,5PW8nAtvf2HV8RYZFd4IrX,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/24jvD83UgLmrdGjhWTFslY,False,Video Games,71.0,https://p.scdn.co/mp3-preview/d4684aa0723ea42273d74ec32977ef259fca9243?cid=eb1060ace869470199dfb41aaecca2ab,4.0
0.547,0.654,7,-7.381,1,0.111,0.196,1.78e-05,0.0661,0.418,129.873,audio_features,3d90ERLBxR3o44o4r9hWTl,spotify:track:3d90ERLBxR3o44o4r9hWTl,https://api.spotify.com/v1/tracks/3d90ERLBxR3o44o4r9hWTl,https://api.spotify.com/v1/audio-analysis/3d90ERLBxR3o44o4r9hWTl,258398,4,,,,,ixBOAOMPL4UuBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UuBgAAAAAAAA==/,"""09006ddc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,1nP1BEciW2qIlkg4bz97nD,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/3d90ERLBxR3o44o4r9hWTl,False,Coachella - Woodstock In My Mind,0.0,,9.0
0.543,0.58,6,-7.643,0,0.0381,0.187,0.0325,0.0921,0.515,123.16,audio_features,01xAq8HMYTNqmsbH0ZvPMl,spotify:track:01xAq8HMYTNqmsbH0ZvPMl,https://api.spotify.com/v1/tracks/01xAq8HMYTNqmsbH0ZvPMl,https://api.spotify.com/v1/audio-analysis/01xAq8HMYTNqmsbH0ZvPMl,256760,4,,,,,ixBOAOMPL4UvBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UvBgAAAAAAAA==/,"""090072dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,2FAym5mbg597mlqhfwGx13,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/01xAq8HMYTNqmsbH0ZvPMl,False,West Coast,0.0,,5.0
0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,audio_features,1y3r6RXiJZNBV1EI0NggpS,spotify:track:1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/tracks/1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/audio-analysis/1y3r6RXiJZNBV1EI0NggpS,251480,3,,,,,ixBOAOMPL4UwBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UwBgAAAAAAAA==/,"""090077dc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,1ORxRsK3MrSLvh7VQTF01F,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/1y3r6RXiJZNBV1EI0NggpS,False,Ultraviolence,76.0,https://p.scdn.co/mp3-preview/6552ddf9219edce03b3074f4de053799152b041b?cid=eb1060ace869470199dfb41aaecca2ab,2.0
0.358,0.415,11,-8.616,0,0.0373,0.55,0.00681,0.109,0.102,118.46,audio_features,3qo4XAu1OGB3LaGRYgtbIS,spotify:track:3qo4XAu1OGB3LaGRYgtbIS,https://api.spotify.com/v1/tracks/3qo4XAu1OGB3LaGRYgtbIS,https://api.spotify.com/v1/audio-analysis/3qo4XAu1OGB3LaGRYgtbIS,355184,4,,,,,ixBOAOMPL4UxBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UxBgAAAAAAAA==/,"""09007cdc-0000-0b00-0000-6469066b0000""",attachments/,1684604523,1nP1BEciW2qIlkg4bz97nD,00FQb4jTyendYWaN8pK0wa,,1.0,True,,,https://api.spotify.com/v1/tracks/3qo4XAu1OGB3LaGRYgtbIS,False,Heroin,0.0,,14.0
0.456,0.672,0,-8.62,0,0.069,0.572,0.00156,0.364,0.271,99.998,audio_features,4L7Y2OAPiY2I2GndZjAs5K,spotify:track:4L7Y2OAPiY2I2GndZjAs5K,https://api.spotify.com/v1/tracks/4L7Y2OAPiY2I2GndZjAs5K,https://api.spotify.com/v1/audio-analysis/4L7Y2OAPiY2I2GndZjAs5K,264066,4,,,,,ixBOAOMPL4UyBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UyBgAAAAAAAA==/,"""090081dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,1nP1BEciW2qIlkg4bz97nD,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/4L7Y2OAPiY2I2GndZjAs5K,False,Lust For Life (with The Weeknd),0.0,,2.0
0.551,0.677,2,-6.347,1,0.0893,0.0589,0.0566,0.112,0.293,89.961,audio_features,7vHmfnKJMWYWzS1H3dC5VF,spotify:track:7vHmfnKJMWYWzS1H3dC5VF,https://api.spotify.com/v1/tracks/7vHmfnKJMWYWzS1H3dC5VF,https://api.spotify.com/v1/audio-analysis/7vHmfnKJMWYWzS1H3dC5VF,238719,4,,,,,ixBOAOMPL4UzBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4UzBgAAAAAAAA==/,"""090082dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,1nP1BEciW2qIlkg4bz97nD,00FQb4jTyendYWaN8pK0wa,,1.0,True,,,https://api.spotify.com/v1/tracks/7vHmfnKJMWYWzS1H3dC5VF,False,In My Feelings,0.0,,8.0
0.518,0.492,11,-11.085,0,0.0345,0.266,0.00432,0.119,0.0952,131.979,audio_features,35WhawODuOs0kaHxwmPA9D,spotify:track:35WhawODuOs0kaHxwmPA9D,https://api.spotify.com/v1/tracks/35WhawODuOs0kaHxwmPA9D,https://api.spotify.com/v1/audio-analysis/35WhawODuOs0kaHxwmPA9D,257573,4,,,,,ixBOAOMPL4U0BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U0BgAAAAAAAA==/,"""090083dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,5Y0viLQMeeXfwRh2Blx3BG,00FQb4jTyendYWaN8pK0wa,,1.0,True,,,https://api.spotify.com/v1/tracks/35WhawODuOs0kaHxwmPA9D,False,High By The Beach,0.0,,5.0
0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,audio_features,2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,236053,4,,,,,ixBOAOMPL4U1BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U1BgAAAAAAAA==/,"""090085dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,1D92WOHWUI2AGQCCdplcXL,00FQb4jTyendYWaN8pK0wa,,1.0,False,,,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,False,Young And Beautiful,85.0,https://p.scdn.co/mp3-preview/6da9d2d9c70066c8052a8b4b0b66d3c447cdf33c?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028,audio_features,12lZTPlXwUtrQuhEty6098,spotify:track:12lZTPlXwUtrQuhEty6098,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,203333,4,,,,,ixBOAOMPL4U2BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U2BgAAAAAAAA==/,"""090086dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,6Ozsat2gzIj9uXd6JMwYXz,1KCSPY1glIKqW2TotWuXOR,,1.0,True,,,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,False,Raise Your Glass,1.0,,1.0
0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4,,,,,ixBOAOMPL4U3BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U3BgAAAAAAAA==/,"""090087dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,2F7tejLHzTqFq2XLol9ZGy,0TnOYISbd1XYRBk9myaseg,,1.0,False,,,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,False,Feel This Moment (feat. Christina Aguilera),79.0,https://p.scdn.co/mp3-preview/deb34682637ed436b1d85841d7ac385541a1225c?cid=eb1060ace869470199dfb41aaecca2ab,3.0
0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960,4,,,,,ixBOAOMPL4U4BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U4BgAAAAAAAA==/,"""090088dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,2Auw0pTT6EcQdvHNimhLQI,04gDigrS5kc9YWfZHwBETP,,1.0,False,,,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,False,Maps,85.0,https://p.scdn.co/mp3-preview/36f41e3d1e62e771fc4ceed91877785935881063?cid=eb1060ace869470199dfb41aaecca2ab,1.0
0.722,0.989,7,-4.527,1,0.0785,0.16,0.000107,0.427,0.715,132.022,audio_features,0Px635uI5tiebCJE4BqLPM,spotify:track:0Px635uI5tiebCJE4BqLPM,https://api.spotify.com/v1/tracks/0Px635uI5tiebCJE4BqLPM,https://api.spotify.com/v1/audio-analysis/0Px635uI5tiebCJE4BqLPM,171712,4,,,,,ixBOAOMPL4U5BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U5BgAAAAAAAA==/,"""090094dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/0Px635uI5tiebCJE4BqLPM,False,Pirigoza,0.0,,11.0
0.666,0.988,2,-2.081,1,0.135,0.0153,0.00507,0.936,0.564,129.979,audio_features,29h4aQKHhUCfBl0IINatrR,spotify:track:29h4aQKHhUCfBl0IINatrR,https://api.spotify.com/v1/tracks/29h4aQKHhUCfBl0IINatrR,https://api.spotify.com/v1/audio-analysis/29h4aQKHhUCfBl0IINatrR,174315,4,,,,,ixBOAOMPL4U6BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U6BgAAAAAAAA==/,"""090099dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/29h4aQKHhUCfBl0IINatrR,False,Coytada,0.0,,7.0
0.714,0.996,10,-2.688,0,0.186,0.074,0.0,0.544,0.418,132.984,audio_features,2XfUSXSs0f5GP7EnSB0WIl,spotify:track:2XfUSXSs0f5GP7EnSB0WIl,https://api.spotify.com/v1/tracks/2XfUSXSs0f5GP7EnSB0WIl,https://api.spotify.com/v1/audio-analysis/2XfUSXSs0f5GP7EnSB0WIl,247243,4,,,,,ixBOAOMPL4U7BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U7BgAAAAAAAA==/,"""09009edc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/2XfUSXSs0f5GP7EnSB0WIl,False,Necomancia,0.0,,6.0
0.621,0.791,7,-5.112,0,0.203,0.378,0.0112,0.156,0.504,129.961,audio_features,3Ln3YN5jFwFUwcLFGxES5L,spotify:track:3Ln3YN5jFwFUwcLFGxES5L,https://api.spotify.com/v1/tracks/3Ln3YN5jFwFUwcLFGxES5L,https://api.spotify.com/v1/audio-analysis/3Ln3YN5jFwFUwcLFGxES5L,177808,4,,,,,ixBOAOMPL4U8BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U8BgAAAAAAAA==/,"""0900a1dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/3Ln3YN5jFwFUwcLFGxES5L,False,(Muito +) Talento,0.0,,1.0
0.742,0.826,6,-7.206,0,0.375,0.187,0.000125,0.279,0.303,169.983,audio_features,3MXPsf4GfaU48Uo3k5uX6Y,spotify:track:3MXPsf4GfaU48Uo3k5uX6Y,https://api.spotify.com/v1/tracks/3MXPsf4GfaU48Uo3k5uX6Y,https://api.spotify.com/v1/audio-analysis/3MXPsf4GfaU48Uo3k5uX6Y,257515,4,,,,,ixBOAOMPL4U9BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U9BgAAAAAAAA==/,"""0900a2dc-0000-0b00-0000-6469066c0000""",attachments/,1684604524,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/3MXPsf4GfaU48Uo3k5uX6Y,False,Serei A,0.0,,13.0
0.694,0.64,9,-6.989,0,0.461,0.476,0.0,0.194,0.719,149.778,audio_features,4Kjmy7dE3orrzHKezgF9Vx,spotify:track:4Kjmy7dE3orrzHKezgF9Vx,https://api.spotify.com/v1/tracks/4Kjmy7dE3orrzHKezgF9Vx,https://api.spotify.com/v1/audio-analysis/4Kjmy7dE3orrzHKezgF9Vx,133249,4,,,,,ixBOAOMPL4U+BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U+BgAAAAAAAA==/,"""0900a3dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/4Kjmy7dE3orrzHKezgF9Vx,False,Bomba pra Caralho,0.0,,3.0
0.938,0.761,1,-5.392,1,0.314,0.11,0.0,0.286,0.907,124.051,audio_features,4rQ6UKkRMgs0Q5uhWnxCzw,spotify:track:4rQ6UKkRMgs0Q5uhWnxCzw,https://api.spotify.com/v1/tracks/4rQ6UKkRMgs0Q5uhWnxCzw,https://api.spotify.com/v1/audio-analysis/4rQ6UKkRMgs0Q5uhWnxCzw,211621,4,,,,,ixBOAOMPL4U-BgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4U-BgAAAAAAAA==/,"""0900a4dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/4rQ6UKkRMgs0Q5uhWnxCzw,False,Transudo,0.0,,5.0
0.822,0.781,9,-3.976,1,0.371,0.207,0.0,0.0706,0.582,129.984,audio_features,5Dk8Kcb7sWoeSLsuYIKrgm,spotify:track:5Dk8Kcb7sWoeSLsuYIKrgm,https://api.spotify.com/v1/tracks/5Dk8Kcb7sWoeSLsuYIKrgm,https://api.spotify.com/v1/audio-analysis/5Dk8Kcb7sWoeSLsuYIKrgm,246043,4,,,,,ixBOAOMPL4VABgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VABgAAAAAAAA==/,"""0900a6dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/5Dk8Kcb7sWoeSLsuYIKrgm,False,Enviadescer,0.0,,10.0
0.88,0.84,0,-5.238,0,0.0752,0.233,1.06e-06,0.531,0.579,130.044,audio_features,5gIvHoJAV6FR7khOTwFGm5,spotify:track:5gIvHoJAV6FR7khOTwFGm5,https://api.spotify.com/v1/tracks/5gIvHoJAV6FR7khOTwFGm5,https://api.spotify.com/v1/audio-analysis/5gIvHoJAV6FR7khOTwFGm5,242453,4,,,,,ixBOAOMPL4VBBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VBBgAAAAAAAA==/,"""0900a7dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/5gIvHoJAV6FR7khOTwFGm5,False,Dedo Nucué,0.0,,9.0
0.696,0.932,0,-4.537,1,0.093,0.0217,4.69e-05,0.0877,0.383,134.991,audio_features,5k5TcqcRgzkifibvu08GjT,spotify:track:5k5TcqcRgzkifibvu08GjT,https://api.spotify.com/v1/tracks/5k5TcqcRgzkifibvu08GjT,https://api.spotify.com/v1/audio-analysis/5k5TcqcRgzkifibvu08GjT,158164,4,,,,,ixBOAOMPL4VCBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VCBgAAAAAAAA==/,"""0900a8dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/5k5TcqcRgzkifibvu08GjT,False,Bixa Travesty,0.0,,4.0
0.865,0.68,7,-5.308,0,0.225,0.38,0.0,0.129,0.808,120.039,audio_features,6MM4c0LL2SRiCbs82XccNM,spotify:track:6MM4c0LL2SRiCbs82XccNM,https://api.spotify.com/v1/tracks/6MM4c0LL2SRiCbs82XccNM,https://api.spotify.com/v1/audio-analysis/6MM4c0LL2SRiCbs82XccNM,197867,4,,,,,ixBOAOMPL4VDBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VDBgAAAAAAAA==/,"""0900abdc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/6MM4c0LL2SRiCbs82XccNM,False,A Lenda,0.0,,14.0
0.824,0.792,8,-4.962,1,0.242,0.474,0.0,0.0578,0.688,132.041,audio_features,7Eq9Zar4x91aRs2exj5IPu,spotify:track:7Eq9Zar4x91aRs2exj5IPu,https://api.spotify.com/v1/tracks/7Eq9Zar4x91aRs2exj5IPu,https://api.spotify.com/v1/audio-analysis/7Eq9Zar4x91aRs2exj5IPu,176843,4,,,,,ixBOAOMPL4VEBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VEBgAAAAAAAA==/,"""0900acdc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/7Eq9Zar4x91aRs2exj5IPu,False,Pare Querida,0.0,,8.0
0.538,0.785,2,-5.955,1,0.133,0.457,0.000473,0.106,0.36,109.974,audio_features,7nfd8yrleZ2L9fjPv1rHaM,spotify:track:7nfd8yrleZ2L9fjPv1rHaM,https://api.spotify.com/v1/tracks/7nfd8yrleZ2L9fjPv1rHaM,https://api.spotify.com/v1/audio-analysis/7nfd8yrleZ2L9fjPv1rHaM,214763,4,,,,,ixBOAOMPL4VFBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VFBgAAAAAAAA==/,"""0900addc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4DFEnokszxr009HcIVKlo7,5gGBopc7iw8yLqwxfPIv3t,,1.0,True,,,https://api.spotify.com/v1/tracks/7nfd8yrleZ2L9fjPv1rHaM,False,Submissa do 7º Dia,0.0,,2.0
0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160,4,,,,,ixBOAOMPL4VGBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VGBgAAAAAAAA==/,"""0900b4dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,4JPguzRps3kuWDD5GS6oXr,69GGBxA162lTqCwzJG5jLp,,1.0,False,,,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,False,Something Just Like This,86.0,https://p.scdn.co/mp3-preview/4e117abe76700eb13e9e0557fa2d9c44b565b9da?cid=eb1060ace869470199dfb41aaecca2ab,5.0
0.598,0.923,0,-4.263,1,0.164,0.2,0.0,0.92,0.308,112.27,audio_features,7DcEuDo0kIQjKsQ64r5yqG,spotify:track:7DcEuDo0kIQjKsQ64r5yqG,https://api.spotify.com/v1/tracks/7DcEuDo0kIQjKsQ64r5yqG,https://api.spotify.com/v1/audio-analysis/7DcEuDo0kIQjKsQ64r5yqG,211000,4,,,,,ixBOAOMPL4VHBgAAAAAAAA==,dbs/ixBOAA==/colls/ixBOAOMPL4U=/docs/ixBOAOMPL4VHBgAAAAAAAA==/,"""0900b9dc-0000-0b00-0000-6469066d0000""",attachments/,1684604525,3cVNp1AXxdzoKIs9r6keWU,1moxjboGR7GNWYIMWsRjgG,,1.0,False,,,https://api.spotify.com/v1/tracks/7DcEuDo0kIQjKsQ64r5yqG,False,Swimming - Live From Hammersmith Apollo / 2010,0.0,,18.0
